longitude,latitude,name,population
-122.3216211,47.60866127,SWEDISH MEDICAL CENTER - FIRST HILL CAMPUS,748
-122.3092606,47.65085814,UNIVERSITY OF WASHINGTON MEDICAL CENTER,450
-122.3278668,47.60977668,VIRGINIA MASON MEDICAL CENTER,336
-122.3120581,47.61998188,GROUP HEALTH COOPERATIVE/CENTRAL HOSPITAL,306
-122.0991269,47.6763133,SWEDISH MEDICAL CENTER - REDMOND ED,-999
-88.23034708,35.22793112,HARDIN MEDICAL CENTER,58
-81.51109585,41.13299097,SUMMA WESTERN RESERVE HOSPITAL,272
-122.6754059,47.65554835,HARRISON MEDICAL CENTER - SILVERDALE,44
-122.6250459,47.5831533,HARRISON MEDICAL CENTER,297
-81.33668613,40.40162159,TRINITY HOSPITAL TWIN CITY,25
-121.4705307,45.72237924,SKYLINE HOSPITAL,25
-120.811106,45.82018033,KLICKITAT VALLEY HEALTH,17
-116.2597695,46.48692916,CLEARWATER VALLEY HOSPITAL AND CLINICS,23
-116.2603895,46.49175673,IDAHO STATE HOSPITAL NORTH,60
-117.0005473,46.72822646,GRITMAN MEDICAL CENTER,25
-122.5604662,45.43132036,KAISER SUNNYSIDE MEDICAL CENTER,269
-122.6275629,45.44936638,PROVIDENCE MILWAUKIE HOSPITAL,63
-123.8185923,46.18800206,COLUMBIA MEMORIAL HOSPITAL,242
-123.9120687,45.98901502,PROVIDENCE SEASIDE HOSPITAL,47
-116.1306131,47.54639827,SHOSHONE MEDICAL CENTER,25
-78.86620976,42.90086841,BUFFALO GENERAL MEDICAL CENTER,501
-116.5675792,47.31465952,BENEWAH COMMUNITY HOSPITAL,19
-122.7830819,45.50586972,CEDAR HILLS HOSPITAL,78
-121.1645196,45.58727159,MID-COLUMBIA MEDICAL CENTER,49
-117.2844613,45.43236526,WALLOWA MEMORIAL HOSPITAL,57
-122.5584342,45.51271035,ADVENTIST MEDICAL CENTER,217
-122.6702218,45.54328588,LEGACY EMANUEL MEDICAL CENTER,407
-122.4069891,45.51678413,LEGACY MOUNT HOOD MEDICAL CENTER,111
-122.6970344,45.53018287,LEGACY TRANSPLANT SERVICES,-999
-122.6859712,45.49894631,OHSU HOSPITAL AND CLINICS,522
-123.8543315,45.4566109,TILLAMOOK COUNTY GENERAL HOSPITAL,25
-119.3085125,45.84711899,GOOD SHEPHERD MEDICAL CENTER,425
-116.1272166,45.92706836,SYRINGA HOSPITAL & CLINICS,16
-116.5494068,48.27759579,BONNER GENERAL HOSPITAL,25
-122.9359173,45.30834927,PROVIDENCE NEWBERG MEDICAL CENTER,40
-119.5486594,45.35589942,PIONEER MEMORIAL HOSPITAL,21
-122.7847626,44.80511025,SANTIAM HOSPITAL,40
-116.1101393,44.90904813,ST. LUKE'S MCCALL,15
-116.0493791,44.51836988,CASCADE MEDICAL CENTER,10
-113.891747,45.17328967,STEELE MEMORIAL MEDICAL CENTER,18
-123.9951811,44.98606094,SAMARITAN NORTH LINCOLN HOSPITAL,25
-124.0596115,44.6293932,SAMARITAN PACIFIC COMMUNITIES HOSPITAL,25
-78.81197103,42.84750143,MERCY HOSPITAL,438
-74.64206927,42.14665356,MARGARETVILLE MEMORIAL HOSPITAL,15
-78.88011777,42.97759545,KENMORE MERCY HOSPITAL,184
-78.86488695,42.8992051,ROSWELL PARK CANCER INSTITUTE,123
-73.43702399,43.84952513,MOSES LUDINGTON HOSPITAL,15
-74.14313676,44.34504104,ADIRONDACK MEDICAL CENTER,97
-74.84749316,43.04424004,LITTLE FALLS HOSPITAL,25
-75.92050805,44.33770877,RIVER HOSPITAL,15
-75.54340496,42.81343509,COMMUNITY MEMORIAL HOSPITAL,25
-77.60599645,43.1352912,HIGHLAND HOSPITAL,261
-75.59409131,43.98725597,CARTHAGE AREA HOSPITAL,35
-73.65222849,40.59454659,LONG BEACH MEDICAL CENTER,162
-73.6862992,40.6811275,LONG ISLAND JEWISH VALLEY STREAM,330
-73.47871819,40.72677129,ST. JOSEPH HOSPITAL,203
-73.63160381,40.68851303,MERCY MEDICAL CENTER,375
-73.67058968,40.80475473,SAINT FRANCIS HOSPITAL,364
-75.44235499,43.22913433,ROME MEMORIAL HOSPITAL,130
-75.26611203,43.08217143,ST. ELIZABETH MEDICAL CENTER,201
-76.16790218,43.00803767,UPSTATE UNIVERSITY HOSPITAL - COMMUNITY CAMPUS,326
-76.98776837,42.87646048,GENEVA GENERAL HOSPITAL,132
-74.04232114,41.43525136,ST. LUKE'S CORNWALL HOSPITAL - CORNWALL CAMPUS,125
-77.2902443,42.87601496,FF THOMPSON HOSPITAL,113
-74.35746215,41.26136292,ST ANTHONY COMMUNITY HOSPITAL,60
-74.68159719,41.3676357,BON SECOURS COMMUNITY HOSPITAL,122
-112.529509,37.05445725,KANE COUNTY HOSPITAL,-999
-122.0218089,47.53614824,SWEDISH MEDICAL CENTER - ISSAQUAH CAMPUS,-999
-84.11146978,36.38887104,TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER,66
-86.78549015,35.46504749,MARSHALL MEDICAL CENTER,25
-98.56374221,44.08108633,AVERA WESKOTA MEMORIAL MEDICAL CENTER,16
-97.8675251,42.99157078,SAINT MICHAELS HOSPITAL,25
-106.6396904,35.0861203,LOVELACE MEDICAL CENTER,263
-103.2716883,44.07420252,RAPID CITY HOSPITAL,9
-112.0835825,38.78270065,SEVIER VALLEY MEDICAL CENTER,27
-112.2972601,40.56673723,MOUNTAIN WEST MEDICAL CENTER,31
-73.66297571,41.38262712,PUTNAM HOSPITAL CENTER,164
-73.67642397,42.74272051,ST MARY'S HOSPITAL,196
-83.31359839,36.80945517,HARLAN ARH HOSPITAL,150
-85.87507217,37.71463556,HEALTHSOUTH LAKEVIEW REHABILITATION HOSPITAL OF CENTRAL KENTUCKY,40
-75.49988778,44.69159065,CLAXTON-HEPBURN MEDICAL CENTER,130
-75.47484872,44.33752535,EDWARD JOHN NOBLE HOSPITAL OF GOUVERNEUR,25
-75.05630402,44.16240704,CLIFTON-FINE HOSPITAL,20
-74.48179866,42.6869295,COBLESKILL REGIONAL HOSPITAL,40
-76.64925298,39.2883463,BON SECOURS HOSPITAL,125
-76.85997059,42.35245875,SCHUYLER HOSPITAL,25
-76.61417325,39.25216383,MEDSTAR HARBOR HOSPITAL,179
-76.66465411,39.3545806,LEVINDALE HEBREW GERIATRIC CENTER & HOSPITAL,84
-76.65370914,39.36316128,MOUNT WASHINGTON PEDIATRIC HOSPITAL,61
-70.79033693,43.06485275,PORTSMOUTH REGIONAL HOSPITAL,209
-70.87410764,43.21322697,WENTWORTH-DOUGLASS HOSPITAL,178
-71.94068275,42.89308942,MONADNOCK COMMUNITY HOSPITAL,25
-72.00004766,43.42063768,NEW LONDON HOSPITAL,25
-84.43915499,37.9994201,SAINT JOSEPH EAST,217
-73.99968712,41.92149416,HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU,150
-73.7693051,41.02559431,WHITE PLAINS HOSPITAL CENTER,292
-73.8365642,40.94209087,NEW YORK-PRESBYTERIAN/LAWRENCE HOSPITAL,187
-88.65125908,36.75920899,JACKSON PURCHASE MEDICAL CENTER,107
-77.06119958,42.67140067,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,25
-73.90405698,40.83171479,BRONX-LEBANON HOSPITAL CENTER - FULTON DIVISION,164
-77.71631192,39.66242734,WESTERN MARYLAND CENTER,60
-78.1310725,42.75430004,WYOMING COUNTY COMMUNITY HOSPITAL,62
-73.9177637,40.70396404,WYCKOFF HEIGHTS MEDICAL CENTER,324
-73.96089077,40.77370268,LENOX HILL HOSPITAL,632
-73.81646552,40.75540992,FLUSHING HOSPITAL MEDICAL CENTER,293
-73.75355062,40.59870798,ST. JOHN'S EPISCOPAL HOSPITAL-SOUTH SHORE,241
-87.58695313,40.12327171,VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM,221
-86.43597977,36.96503762,GREENVIEW REGIONAL HOSPITAL,211
-86.38313695,36.99707201,RIVENDELL BEHAVIORAL HEALTH SERVICES,125
-84.24430076,44.26380231,WEST BRANCH REGIONAL MEDICAL CENTER,88
-73.91114694,40.84349255,BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION,415
-73.91731809,42.81985762,ELLIS HOSPITAL,368
-78.77257279,42.78054509,MERCY HOSPITAL - MERCY HOSPITAL ORCHARD PARK DIVISION,2
-82.81252179,37.11292722,WHITESBURG ARH HOSPITAL,90
-73.91305033,40.87327524,NEW YORK PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL,196
-73.89260099,41.29246466,NEWYORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,128
-77.69777078,42.55302525,NICHOLAS H NOYES MEMORIAL HOSPITAL,67
-73.91319583,41.93547004,NORTHERN DUTCHESS HOSPITAL,68
-73.95462317,40.76304744,ROCKEFELLER UNIVERSITY HOSPITAL,40
-90.41276401,39.29680259,THOMAS H BOYD MEMORIAL HOSPITAL,286
-88.99133558,37.74284317,HEARTLAND REGIONAL MEDICAL CENTER,92
-73.9874019,40.76982061,MOUNT SINAI WEST,514
-74.00529783,40.71051679,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,180
-77.66309791,42.34748774,ST JAMES MERCY HOSPITAL - MERCYCARE,-999
-76.96951777,42.13535079,CORNING HOSPITAL,65
-73.92928204,41.23701881,VA MEDICAL CENTER - MONTROSE CAMPUS,-999
-76.13895418,43.0388312,VA MEDICAL CENTER - SYRACUSE,-999
-90.34288716,39.11054067,JERSEY COMMUNITY HOSPITAL,49
-79.40097852,39.41344074,GARRETT COUNTY MEMORIAL HOSPITAL,55
-94.37646869,29.81969711,WINNIE COMMUNITY HOSPITAL,25
-99.96290978,31.74997292,BALLINGER MEMORIAL HOSPITAL,25
-96.71628683,30.52023043,CHI ST. JOSEPH HEALTH BURLESON HOSPITAL,25
-99.51579603,34.25475226,CHILLICOTHE HOSPITAL,21
-96.3452847,29.58775858,RICE MEDICAL CENTER,25
-99.84811412,31.22129266,CONCHO COUNTY HOSPITAL,16
-102.7218242,34.64427416,PARMER MEDICAL CENTER,25
-93.86296451,31.33380873,SABINE COUNTY HOSPITAL,25
-95.24777436,31.93852592,CHRISTUS MOTHER FRANCES HOSPITAL JACKSONVILLE,25
-98.1862254,31.0721863,ROLLINS BROOK COMMUNITY HOSPITAL,25
-76.47990671,39.3507894,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,347
-76.62455651,39.39085636,GREATER BALTIMORE MEDICAL CENTER,232
-76.7225854,39.2647555,SPRING GROVE HOSPITAL CENTER,425
-97.38032336,33.65395734,MUENSTER MEMORIAL HOSPITAL,18
-89.60072965,40.69288862,GREATER PEORIA SPECIALTY HOSPITAL LLC - DBA KINDRED HOSPITAL PEORIA,50
-89.59786556,40.75296805,PROCTOR HOSPITAL,172
-100.6344359,30.56340928,LILLIAN M. HUDSPETH MEMORIAL HOSPITAL,12
-87.71227205,41.87494489,RML HEALTH PROVIDERS LIMITED PARTNERSHIP - DBA RML CHICAGO,68
-87.89058977,41.90690379,"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - NORTHLAKE",94
-87.63360134,41.77839456,ST BERNARD HOSPITAL,100
-87.69946587,41.97535155,SWEDISH COVENANT HOSPITAL,279
-87.81354582,41.98750029,RESURRECTION MEDICAL CENTER,402
-87.69238033,41.76940669,HOLY CROSS HOSPITAL,160
-87.71135017,41.52310929,FRANCISCAN ST JAMES HEALTH,398
-87.65941817,41.60737997,INGALLS MEMORIAL HOSPITAL,344
-87.84849498,41.89296012,WESTLAKE COMMUNITY HOSPITAL,181
-88.72289155,41.96139621,KISHWAUKEE COMMUNITY HOSPITAL,98
-84.56091079,38.18651851,GEORGETOWN COMMUNITY HOSPITAL,75
-78.75773594,39.35095142,HAMPSHIRE MEMORIAL HOSPITAL,44
-80.47024923,37.77316067,GREENBRIER VALLEY MEDICAL CENTER,122
-84.56278972,39.01317816,ST. ELIZABETH EDGEWOOD,480
-81.95210286,38.45168556,CAMC TEAYS VALLEY HOSPITAL,70
-81.19320077,37.76496548,VA MEDICAL CENTER - BECKLEY,-999
-82.63451633,38.46994141,KINGS DAUGHTERS MEDICAL CENTER,455
-84.23835241,38.22119391,BOURBON COMMUNITY HOSPITAL,58
-84.65513922,39.0080404,GATEWAY REHABILITATION HOSPITAL AT FLORENCE,40
-90.02161656,38.54981849,MEMORIAL HOSPITAL,345
-89.63834584,42.29577656,FHN MEMORIAL HOSPITAL,100
-69.70435212,44.28046208,VA MAINE HEALTHCARE SYSTEM TOGUS,-999
-89.63247285,40.5631286,PEKIN MEMORIAL HOSPITAL,125
-88.3099939,36.60688891,MURRAY CALLOWAY COUNTY HOSPITAL,152
-85.52378583,37.86165102,FLAGET MEMORIAL HOSPITAL,40
-83.26557551,37.92003314,MORGAN COUNTY ARH HOSPITAL,25
-97.51627313,35.48280596,CURAHEALTH OKLAHOMA CITY,93
-98.66230163,35.53927687,WEATHERFORD REGIONAL HOSPITAL,25
-95.15629396,36.6534086,SAIN FRANCIS HOSPITAL VINITA INC,51
-94.88017941,36.87267047,INTEGRIS MIAMI HOSPITAL,117
-96.48174236,36.30932452,CLEVELAND AREA HOSPITAL,14
-96.70703409,36.56332062,FAIRFAX COMMUNITY HOSPITAL,15
-102.5180648,36.72867274,CIMARRON MEMORIAL HOSPITAL,25
-97.56129715,44.3859458,AVERA DE SMET MEMORIAL HOSPITAL,6
-103.7282684,44.36962692,LEAD-DEADWOOD REGIONAL HOSPITAL,18
-103.5070253,44.40227207,STURGIS REGIONAL HOSPITAL,25
-90.15767684,41.46031479,HAMMOND HENRY HOSPITAL,61
-87.75041676,39.01454146,CRAWFORD MEMORIAL HOSPITAL,63
-89.99685305,38.20903721,RED BUD REGIONAL HOSPITAL,140
-89.29425954,39.55532537,TAYLORVILLE MEMORIAL HOSPITAL,45
-88.94855005,38.64147989,SALEM TOWNSHIP HOSPITAL,22
-149.8289882,61.21073914,ALASKA REGIONAL HOSPITAL,132
-149.8199587,61.18876288,PROVIDENCE ALASKA MEDICAL CENTER,371
-151.5501298,59.65247012,SOUTH PENINSULA HOSPITAL,50
-152.3756077,57.80089998,PROVIDENCE KODIAK ISLAND MEDICAL CENTER,25
-135.346935,57.05976133,SITKA COMMUNITY HOSPITAL,27
-132.9552051,56.81288408,PETERSBURG MEDICAL CENTER,27
-73.80365597,42.65596772,ST. PETER'S HOSPITAL,442
-78.28786338,42.21292247,CUBA MEMORIAL HOSPITAL,6
-111.2984999,47.48881047,BENEFIS HEALTH CARE (WEST CAMPUS),85
-85.74297892,35.69984449,SAINT THOMAS RIVER PARK HOSPITAL,125
-84.38571051,35.0269471,COPPER BASIN MEDICAL CENTER,25
-85.50049893,36.54412615,CUMBERLAND RIVER HOSPITAL,34
-87.06559473,36.27711959,TRISTAR ASHLAND CITY MEDICAL CENTER,12
-90.02634368,35.14352075,MEMPHIS VETERANS AFFAIRS MEDICAL CENTER,280
-84.51586367,36.50442489,BIG SOUTH FORK MEDICAL CENTER,25
-82.25000167,36.34586706,SYCAMORE SHOALS HOSPITAL,121
-85.94974537,36.26425346,RIVERVIEW REGIONAL MEDICAL CENTER,35
-84.27018079,35.82517217,FORT LOUDOUN MEDICAL CENTER,50
-86.72189213,36.07638237,TRISTAR SOUTHERN HILLS MEDICAL CENTER,126
-85.26748228,35.03492949,PARKRIDGE MEDICAL CENTER,275
-85.21894236,34.99880292,PARKRIDGE EAST HOSPITAL,128
-85.12145583,35.02685923,PARKRIDGE VALLEY HOSPITAL,100
-85.26002662,35.04157461,MEMORIAL HEALTH CARE SYSTEM,336
-87.33830333,35.2219546,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCEBURG,90
-86.08407034,35.46900639,UNITED REGIONAL MEDICAL CENTER,36
-89.36379663,35.24683128,METHODIST HEALTHCARE - FAYETTE HOSPITAL,10
-89.67760669,35.53571016,BAPTIST MEMORIAL HOSPITAL TIPTON,100
-86.43409582,36.39001409,SUMNER REGIONAL MEDICAL CENTER,145
-82.51427614,36.55080903,INDIAN PATH MEDICAL CENTER,239
-83.01423357,36.40021927,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITA,50
-88.86849627,36.33474838,TENNOVA HEALTHCARE - VOLUNTEER MARTIN,100
-85.47723715,35.94916129,"SAINT THOMAS HIGHLANDS HOSPITAL, LLC",60
-84.55172641,35.93496509,ROANE MEDICAL CENTER,36
-86.38229538,35.84879593,MIDDLE TENNESSEE MEDICAL CENTER,-999
-86.56520215,35.97503426,TRISTAR STONECREST MEDICAL CENTER,101
-86.09013143,35.17588667,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHESTER,153
-85.91386139,35.20806335,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM SEWANEE,21
-88.89525133,35.81584684,HUMBOLDT GENERAL HOSPITAL,30
-88.75414132,35.91228641,MILAN GENERAL HOSPITAL,70
-87.00412139,35.18924094,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,95
-83.51890941,36.10663844,TENNOVA HEALTHCARE - JEFFERSON MEMORIAL HOSPITAL,54
-87.68964349,36.32017057,HOUSTON COUNTY COMMUNITY HOSPITAL,25
-87.45896011,35.7794869,SAINT THOMAS HICKMAN HOSPITAL,25
-82.79023851,36.17353337,LAUGHLIN MEMORIAL HOSPITAL,140
-82.84567491,36.15129964,TAKOMA ADVENTIST HOSPITAL,100
-81.79768063,36.45355595,JOHNSON COUNTY HEALTH CENTER,-999
-83.91445957,35.95524565,BAPTIST HOSPITAL OF EAST TENNESSEE,-999
-84.10064379,35.91707245,PARKWEST MEDICAL CENTER,297
-83.9372099,35.95703172,FORT SANDERS REGIONAL MEDICAL CENTER,402
-84.14429529,35.89849035,TENNOVA HEALTHCARE TURKEY CREEK MEDICAL CENTER,101
-83.99780275,36.05284237,TENNOVA HEALTHCARE NORTH KNOXVILLE MEDICAL CENTER,250
-82.37020633,36.30913796,JAMES H. QUILLEN VA MEDICAL CENTER,-999
-84.86990561,35.17719817,TENNOVA HEALTHCARE - CLEVELAND,140
-86.80200559,36.1539076,SAINT THOMAS MIDTOWN HOSPITAL,683
-87.79233528,36.07603106,THREE RIVERS HOSPITAL,25
-73.94871078,40.61377099,NEW YORK COMMUNITY HOSPITAL,134
-99.30143756,37.60555278,KIOWA COUNTY MEMORIAL HOSPITAL,15
-95.39432263,37.92140928,ALLEN COUNTY HOSPITAL,25
-94.64366278,38.92712245,DOCTORS HOSPITAL LLC,6
-66.85759699,18.03130077,HOSP METROPOLITANO DR TITO MATTEI,105
-96.59893043,39.20130921,VIA CHRISTI HOSPITAL IN MANHATTAN,96
-100.0133202,37.44152763,MINNEOLA DISTRICT HOSPITAL,54
-100.5383415,39.81592087,DECATUR COUNTY HOSPITAL,61
-98.70148391,39.43717595,OSBORNE COUNTY MEMORIAL HOSPITAL,25
-94.65199657,38.91055622,MENORAH MEDICAL CENTER,158
-94.69265948,38.99554279,SHAWNEE MISSION MEDICAL CENTER,376
-95.69621785,39.05659914,ST FRANCIS HEALTH CENTER INC,291
-101.7424324,37.98486315,HAMILTON COUNTY HOSPITAL,69
-101.3586672,37.58467204,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,26
-99.87109478,39.02731159,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,62
-97.04640479,39.8175252,WASHINGTON COUNTY HOSPITAL,25
-97.22501376,37.73306135,KANSAS SURGERY & RECOVERY CENTER,34
-97.51321048,37.72574688,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,68
-66.71691497,18.47328848,HOSP METROPOLITANO DR SUSONI,138
-66.7311406,18.46704554,HOSP DR. CAYETANO COLL Y TOSTE,188
-66.83318175,18.18101307,HOSP GENERAL CASTANER INC,24
-66.47396819,18.43367476,DOCTORS CENTER HOSPITAL- MANATI,150
-66.37704376,18.44633356,"INST MEDICO DEL NORTE INC, CENTRO MEDICO WILMA N VAZQUEZ",150
-67.10996904,18.39019435,HOSP SAN CARLOS BORROMEO,106
-67.13146105,18.20615773,CLINICA ESPANOLA INC,-999
-66.05836758,17.97596128,LAFAYETTE HOSPITAL,38
-66.61764045,17.99712808,HOSP DAMAS,251
-66.61065869,18.00368162,DR. PILA'S HOSPITAL,115
-66.14752306,18.39742538,HIMA SAN PABLO - BAYAMON,410
-66.26170736,18.14379446,HOSP GENERAL MENONITA - AIBONITO,-999
-66.16270651,18.39695753,HOSP HERMANOS MELENDEZ,211
-66.06872207,18.41182194,HOSP DEL MAESTRO,250
-66.07262921,18.39864583,CENTRO CARDIOVASCULAR DE PR Y CARIBE DR RAMON M SUAREZ,-999
-66.05597589,18.41941287,HOSP PAVIA DE HATO REY,180
-66.07230782,18.39721599,HOSP PEDIATRICO UNIVERSITARIO DR ANTONIO ORTIZ,-999
-66.07592976,18.39059352,HOSP PSIQUIATRICO DR RAMON FERNANDEZ MARINA,-999
-66.05109596,18.40986267,AUXILIO MUTUO HOSPITAL,483
-66.07244964,18.39193295,HOSP PSIQUIATRICO CORRECCIONAL,-999
-66.07371565,18.44601952,DOCTORS' CENTER HOSP SAN JUAN INC,125
144.774461,13.504954,GUAM MEMORIAL HOSPITAL AUTHORITY,158
134.46452,7.352444,BELAU NATIONAL HOSPITAL,100
-170.685741,-14.290242,LBJ TROPICAL MEDICAL CENTER,-999
-96.67310105,33.11597732,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,73
-101.9203155,35.19645199,BAPTIST ST. ANTHONY'S HEALTH SYSTEM - BAPTIST CAMPUS,451
-97.73383345,30.27385338,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,339
-97.77459614,30.22593006,ST. DAVID'S SOUTH AUSTIN MEDICAL CENTER,300
-96.82934071,32.98467285,METHODIST HOSPITAL FOR SURGERY,32
-99.89497682,32.76801152,ANSON GENERAL HOSPITAL,45
-97.74112687,30.30576091,HEART HOSPITAL OF AUSTIN,58
-97.74360477,30.40492795,SETON NORTHWEST HOSPITAL,124
-97.89209194,30.22658358,SETON SOUTHWEST HOSPITAL,33
-97.1231367,32.83515497,TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,246
-97.76235235,33.21936526,NORTH TEXAS COMMUNITY HOSPITAL,36
-102.2674143,33.18772983,BROWNFIELD REGIONAL MEDICAL CENTER,45
-96.88584949,33.02869852,BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON,235
-100.3882568,35.90339317,HEMPHILL COUNTY HOSPITAL,26
-97.81219095,30.53236271,CEDAR PARK REGIONAL MEDICAL CENTER,77
-95.09925664,33.61144717,EAST TEXAS MEDICAL CENTER - CLARKSVILLE,49
-97.43856037,32.33199753,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,137
-95.09375569,30.32835838,CLEVELAND EMERGENCY HOSPITAL,4
-96.5433111,29.69451784,COLUMBUS COMMUNITY HOSPITAL,40
-95.89604406,33.23048076,HUNT REGIONAL COMMUNITY HOSPITAL,25
-82.53412254,27.31872175,BAYSIDE CENTER FOR BEHAVIORAL HEALTH,-999
-80.39643016,27.66131431,INDIAN RIVER MEDICAL CENTER-BEHAVIORAL HEALTH CENTER,-999
-80.20953507,25.79116165,JACKSON MEMORIAL MENTAL HEALTH CENTER - INPATIENT,-999
-100.8926635,29.37496276,VAL VERDE REGIONAL MEDICAL CENTER,93
-82.42799488,28.06146779,NORTHSIDE MENTAL HEALTH,-999
-97.0914333,33.17787453,MEDICAL CITY DENTON,208
-80.13109837,25.82308703,MIAMI HEART INSTITUTE & MEDICAL CENTER,-999
-81.79874297,26.15064489,NAPLES COMMUNITY HOSPITAL,391
-96.58508703,33.70971782,TEXOMA MEDICAL CENTER,245
-87.03943309,30.39777632,THE FRIARY OF LAKEVIEW CENTER,-999
-80.12949214,26.43634854,FAIR OAKS PAVILION - PSYCHIATRIC HOSPITAL,-999
-99.1749823,28.67085506,NIX COMMUNITY GENERAL HOSPITAL OF DILLEY TEXAS,18
-82.43619664,29.69182235,SHANDS PSYCHIATRIC HOSPITAL,81
-80.348686,26.11225301,PLUM VILLAGE HEALTH,-999
-102.3159599,34.55609028,PLAINS MEMORIAL HOSPITAL,17
-98.1826666,26.26119053,EDINBURG REGIONAL MEDICAL CENTER,213
-98.19843973,26.26237286,CORNERSTONE REGIONAL HOSPITAL,14
-96.29118958,29.21849962,EL CAMPO MEMORIAL HOSPITAL,49
-106.3006128,31.73480327,FOUNDATION SURGICAL HOSPITAL OF EL PASO,40
-97.06775674,33.04551899,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,103
-102.8804074,30.90537931,PECOS COUNTY MEMORIAL HOSPITAL,27
-95.72255745,32.67939133,TEXAS GENERAL HOSPITAL - VAN ZANDT REGIONAL MEDICAL CENTER,52
-98.11377982,31.70438018,HAMILTON GENERAL HOSPITAL,42
-94.79561836,32.16095,EAST TEXAS MEDICAL CENTER HENDERSON,96
-102.3911933,34.82106089,HEREFORD REGIONAL MEDICAL CENTER,40
-95.34211249,29.87149322,ST. ANTHONY'S HOSPITAL,39
-95.40414617,29.80367162,ST. JOSEPH MEDICAL CENTER IN THE HEIGHTS,46
-95.50862656,29.80427234,SPRING BRANCH MEDICAL CENTER,299
-95.20742117,29.58248474,MEMORIAL HERMANN SOUTHEAST HOSPITAL,293
-96.31852025,32.59216961,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,91
-89.81313269,37.91770792,MEMORIAL HOSPITAL,-999
-95.25507558,30.05006848,KINGWOOD MEDICAL CENTER,373
-94.74185468,31.33619133,CHI ST LUKES HEALTH MEMORIAL LUFKIN,271
-102.2110608,31.11410196,MCCAMEY HOSPITAL,14
-87.69329718,41.96150258,"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - CHICAGO",-999
-96.83176815,33.04407056,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLANO,18
-101.9474632,31.22721524,RANKIN COUNTY HOSPITAL DISTRICT,15
-100.9170925,32.68793228,COGDELL MEMORIAL HOSPITAL,25
-99.78329501,32.92784581,STAMFORD MEMORIAL HOSPITAL,25
-101.7913387,32.13398778,MARTIN COUNTY HOSPITAL DISTRICT,25
-94.04762712,33.42891417,WADLEY REGIONAL MEDICAL CENTER,370
-97.79596702,30.27075965,ARISE AUSTIN MEDICAL CENTER,19
-96.81241605,32.60292166,CRESCENT MEDICAL CENTER LANCASTER,84
-95.20031123,29.70265448,PRISTINE HOSPITAL OF PASADENA,-999
-96.27939535,30.5823184,BAYLOR SCOTT & WHITE MEDICAL CENTER - COLLEGE STATION,119
-97.0493792,32.73294147,TEXAS GENERAL HOSPITAL,41
-97.18803686,32.84301691,SAINT CAMILLUS MEDICAL CENTER,23
-97.37753257,27.68406754,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SOUTH,153
-100.2291844,33.15056005,STONEWALL MEMORIAL HOSPITAL,20
-81.69086847,41.4806953,GRACE HOSPITAL,-999
-95.44302258,30.13090069,WOODLANDS SPECIALTY HOSPITAL PLLC,6
-97.40231314,32.70806442,TEXAS HEALTH HOSPITAL CLEARFORK,54
-100.4024438,31.4717117,SHANNON MEDICAL CENTER ST JOHNS CAMPUS,108
-116.3526083,43.59969652,ST. LUKE'S MERIDIAN MEDICAL CENTER,-999
-116.1924492,43.61256538,ST. LUKE'S REGIONAL MEDICAL CENTER,604
-85.91660197,39.98933606,ST VINCENT FISHERS HOSPITAL INC,46
-87.29861569,30.39856995,NAVAL HOSPITAL PENSACOLA,-999
-84.03740713,39.80534785,88TH MEDICAL GROUP - WRIGHT-PATTERSON AIR FORCE BASE MEDICAL CENTER,-999
-92.11483258,37.76616456,FORT LEONARD WOOD ARMY COMMUNITY HOSPITAL,-999
