name,population,latitude,longitude
Dallas County Medical Center,25,33.81085539,-92.42558764
Crittenden Hospital Association,152,35.14311024,-90.18909851
Ouachita Co. Medical Center,100,33.57582113,-92.83673933
North Arkansas Regional Medical Center,174,36.23653136,-93.10913937
Stone County Medical Center,25,35.85658313,-92.08286453
Piggott Community Hospital,25,36.39011947,-90.20483796
Baptist Health - Heber Springs,25,35.48856958,-92.05798114
St. Vincent Morrilton,35,35.16801491,-92.72135132
Uams Medical Center,400,34.74902515,-92.32013731
Baptist Health Medical Center - North Little Rock,248,34.78365489,-92.22340916
St. Vincent Doctors Hospital,252,34.74770221,-92.34409912
Leo N. Levi National Arthritis Hospital,89,34.50989707,-93.05757749
Chi St Vincent Hospital Hot Springs,289,34.46802567,-93.06627041
Baptist Health Medical Center - Hot Spring County,72,34.35877404,-92.7858884
Arkansas Dept. Of Correction-Diagnostic Unit,27,34.22219143,-92.08268605
Jefferson Regional Medical Center,471,34.18773469,-92.0176802
Northwest Medical Center - Willow Creek Women'S Hospital,64,36.13551027,-94.18621922
Sparks Medical Center Van Buren,103,35.43540066,-94.33879771
Mena Regional Health System,65,34.5890536,-94.22163124
Mercy Hospital Booneville,25,35.14032192,-93.93517063
Mercy Hospital Paris,16,35.28929334,-93.72487855
Harris Hospital,133,35.60856885,-91.26506006
Baptist Health Medical Center-Stuttgart,-999,34.5175108,-91.55829954
Crossridge Community Hospital,25,35.21955792,-90.78664054
Mercy Hospital Waldron,-999,34.89455358,-94.105868
St. Vincent Infirmary Health System,615,34.75001981,-92.33939373
Green Valley Hospital,49,31.80657111,-111.0100185
T J Health Columbia,77,37.09664157,-85.29454565
Casey County Hospital,15,37.31771681,-84.93317191
Marcum And Wallace Memorial Hospital,25,37.7061971,-83.97727714
Highlands Regional Medical Center,174,37.72901006,-82.76732008
Norton Women'S And Kosair Children'S Hospital,373,38.23533009,-85.63293693
Saints Mary & Elizabeth Hospital,298,38.17826438,-85.79391641
The Brook - Dupont,88,38.23569663,-85.62734095
Baptist Health La Grange,90,38.39489019,-85.37606515
Edith Nourse Rogers Memorial Veterans Hospital,147,42.5047,-71.2744
Amesbury Health Center,12,42.8484144,-70.93338025
Beth Israel Deaconess Medical Center - West Campus,405,42.3379,-71.1092
Northeast Hospital Corporation - Addison Gilbert Campus,79,42.6255,-70.6806
Gladys Spellman Specialty Hospital And Nursing Care Center,30,38.93088261,-76.92156265
Houlton Regional Hospital,25,46.13384624,-67.84362347
Inland Hospital,46,44.54182648,-69.66149107
Mainegeneral Medical Center,146,44.31311976,-69.76843437
Mainegeneral Medical Center-Seton,75,44.54919273,-69.65867356
Saint Andrews Hospital And Healthcare Center,52,43.85034393,-69.6387693
Midmichigan Medical Center-Gladwin,25,43.97594367,-84.49388756
"Mercy Health Partners, Lakeshore Campus",24,43.60660404,-86.36468619
Helen Newberry Joy Hospital,25,46.35318009,-85.51565374
Munising Memorial Hospital,11,46.42527107,-86.6251853
Saint Joseph Mercy Livingston Hospital,136,42.61558756,-83.9409904
Hillsdale Community Health Center,65,41.91173869,-84.63300353
Dmc Surgery Hospital,36,42.51788754,-83.12010727
"Lakeland Community Hospital, Watervliet",38,42.18488046,-86.24992583
Mclaren Central Michigan,118,43.59912248,-84.76141286
Spectrum Health Ludington Hospital,49,43.95814794,-86.43040938
Bronson Lakeview Hospital,35,42.22129436,-85.89707006
Deckerville Community Hospital,15,43.52811921,-82.73424915
Henry Ford Hospital,877,42.36768678,-83.08472312
Mayo Clinic Health Sys Albt Le,159,43.6523607,-93.3727523
Mayo Clinic Health Sys Cf,15,44.48616464,-92.9032023
Mayo Clinic Health Sys Fairmnt,57,43.63880146,-94.450437
Mayo Clinic Health Sys St Jame,25,43.97967017,-94.61735751
Mayo Clinic Health System S F,24,44.24661914,-94.97108361
Harry S. Truman Memorial Veterans Hospital,126,38.93666726,-92.32905785
Jacobson Memorial Hospital & Care Center,30,46.40732581,-101.8414635
Tri Valley Health System,20,40.28060501,-100.1803593
Merrick Medical Center,20,41.10729705,-98.00293433
The Nebraska Medical Center,738,41.255229,-95.97863498
Community Hospital Of Anderson And Madison County,137,40.13064559,-85.69320918
Memorial Hospital Of South Bend,416,41.68405529,-86.25157885
Desert Springs Hospital Medical Center,346,36.11395958,-115.1245052
Eastern Regional Medical Center,58,40.01881298,-75.09946405
Thomas Jefferson University Hospital,957,39.94970838,-75.15794605
Perkins County Health Services,20,40.84879451,-101.7270195
Penn Presbyterian Medical Center,305,39.95887248,-75.19926368
St Josephs Hospital,227,39.97148609,-75.16319015
Va Medical Center - Philadelphia,280,39.94788477,-75.20007509
Geisinger Medical Center,404,40.96814496,-76.60525611
Northern Montana Hospital,49,48.53807731,-109.6858178
Page Memorial Hospital,25,38.66228417,-78.46865615
Musc Medical Center,713,32.78588204,-79.94792136
Bon Secours-St Francis Xavier Hospital,204,32.80837107,-80.04245769
East Cooper Medical Center,130,32.82118087,-79.85055352
Carolina Pines Regional Medical Center,116,34.34981886,-80.10412002
Lexington Medical Center,428,34.0059619,-81.11419899
Palmetto Health Richland,649,34.02860165,-81.03305417
Regional Medical Center Of Orangeburg & Calhoun Counties,286,33.54026745,-80.83045817
Robinson Memorial Hospital,302,41.17605775,-81.2490173
Mason General Hospital,25,47.22589089,-123.114415
Mid-Valley Hospital,25,48.39656746,-119.5465259
Beaufort Memorial Hospital,197,32.41732977,-80.68752097
Morton General Hospital,25,46.55567481,-122.2803544
Ocean Beach Hospital,25,46.3114343,-124.0426308
Peacehealth United General Hospital,25,48.49608592,-122.2763179
Skagit Valley Hospital,137,48.41786968,-122.3240431
Island Hospital,43,48.50192876,-122.6156668
Madigan Army Medical Center,200,47.10866978,-122.5522702
St. Joseph Medical Center,320,47.24599096,-122.4481749
Multicare Good Samaritan Hospital,200,47.17918,-122.28953
Tacoma General Hospital,391,47.26066341,-122.4527665
Whitman Hospital And Medical Center,25,46.86893031,-117.3760498
Pullman Regional Hospital,25,46.71238824,-117.169806
Toppenish Community Hospital,63,46.37084485,-120.3170575
Yakima Regional Medical And Cardiac Center,214,46.5969318,-120.5210269
Yakima Valley Memorial Hospital,226,46.59374521,-120.5479465
Miami Valley Hospital,883,39.7448932,-84.18590861
Peacehealth St. Joseph Hospital,253,48.77326836,-122.4729794
Us Air Force Hospital 92Nd Medical Group,48,47.63941604,-117.6452753
Deaconess Medical Center,307,47.65180024,-117.4234361
Valley Hospital And Medical Center,123,47.67076432,-117.2354709
Cascade Valley Hospital,48,48.18891955,-122.1189458
Providence Regional Medical Center  - Colby,395,47.99989375,-122.2057095
Evergreen Health Monroe,72,47.86421992,-121.9897996
Providence St. Peter Hospital,364,47.05294191,-122.8473864
Providence Mount Carmel Hospital,25,48.54067179,-117.8927485
Grays Harbor Community Hospital,105,46.97923558,-123.847186
Quincy Valley Medical Center,25,47.2309067,-119.8681722
Columbia Basin Hospital,86,47.31449422,-119.5464277
Samaritan Healthcare,50,47.12816325,-119.2651887
Trios Women'S And Children'S Hospital,119,46.19924546,-119.1192167
Evergreen Hospital Medical Center,242,47.71589109,-122.1784012
Uw Medicine Valley Medical Center,303,47.44277805,-122.2139653
Harborview Medical Center,413,47.60386015,-122.3239889
Uw Medicine Northwest Hospital,213,47.71417239,-122.3368954
Overlake Hospital Medical Center,337,47.62049135,-122.1871752
St. Elizabeth Hospital,38,47.20917576,-121.9877471
Highline Medical Center,269,47.45743559,-122.3432122
St. Francis Hospital,128,47.29269775,-122.3273924
Kittitas Valley Community Hospital,25,46.98709397,-120.5378963
St Joseph Health Center,219,41.23091175,-80.77715528
Trumbull Memorial Hospital,346,41.23585592,-80.79877826
Forks Community Hospital,37,47.94620734,-124.392588
Providence Hood River Memorial Hospital,25,45.70483197,-121.5239086
Riverside Medical Center,325,41.12508686,-87.88189889
Blue Mountain Hospital,25,44.41711272,-118.9596915
Vassar Brothers Medical Center,365,41.69385894,-73.93578611
Erie County Medical Center,550,42.9250771,-78.83114577
Strong Memorial Hospital,830,43.12280887,-77.62425943
North Shore University Hospital,764,40.77763592,-73.70161094
Nassau University Medical Center,530,40.72625551,-73.55373802
South Nassau Communities Hospital,455,40.650998,-73.63083944
Upstate University Hospital - Downtown Campus,409,43.04189732,-76.13983046
St. Luke'S Cornwall Hospital - Newburgh Campus,242,41.50342485,-74.01456558
Parkland Medical Center,86,42.87677117,-71.31666154
Orange Regional Medical Center,353,41.44191408,-74.36831227
Providence St. Mary Medical Center,142,46.06222765,-118.343197
Adventist Health Walla Walla General Hospital,72,46.05516275,-118.3291664
Peacehealth Peace Island Medical Center,25,48.52677897,-123.0296011
Providence Sacred Heart Medical Center And Children'S Hospital,638,47.649213,-117.4135954
Park City Medical Center,26,40.68745436,-111.4694822
Samaritan Hospital,212,42.73329249,-73.672164
Nyack Hospital,375,41.09621147,-73.92601813
Canton-Potsdam Hospital,94,44.67651062,-74.98211632
Saratoga Hospital,171,43.08588022,-73.79678273
Highland Park Hospital,-999,42.19110677,-87.80841495
Northwestern Lake Forest Hospital,188,42.25227863,-87.86529443
Advocate Condell Medical Center,279,42.274235,-87.95769974
Advocate Good Shepherd Hospital,169,42.19538237,-88.17281887
Galesburg Cottage Hospital,119,40.95579903,-90.36576026
St Mary Medical Center,90,40.98671028,-90.36024492
Midwestern Region Med Center,73,42.44925783,-87.82783284
Johns Hopkins Hospital,951,39.2961087,-76.59197222
Kennedy Kreiger Institute,70,39.29928098,-76.59281871
Mercy Medical Center,281,39.29292155,-76.61288423
Sinai Hospital Of Baltimore,467,39.35230251,-76.66209015
University Of Maryland Medical Center,800,39.28790857,-76.62492593
St. James Mercy Health System,15,42.31387327,-77.6606131
Johns Hopkins Bayview Medical Center,477,39.29067881,-76.54677819
Valley Regional Hospital,25,43.38458975,-72.34069671
Hampstead Hospital,111,42.87166334,-71.15420708
Frisbie Memorial Hospital,112,43.2975566,-70.96016086
Crotched Mountain Rehabilitation Center,62,42.9718711,-71.87453591
Southern New Hampshire Medical Center,188,42.75627984,-71.4613747
St Joseph Hospital,208,42.74923911,-71.48021205
Elliot Hospital City Of Manchester,296,42.983954,-71.438
Concord Hospital,295,43.19774414,-71.5620204
Franklin Regional Hospital,25,43.44840426,-71.64455273
Brookhaven Memorial Hospital Medical Center,306,40.78005719,-72.97714065
Southampton Hospital,125,40.88505974,-72.37994406
Eastern Long Island Hospital,90,41.11036057,-72.36112732
Huntington Hospital,408,40.87932924,-73.41619953
Southside Hospital,321,40.72596015,-73.24115864
Saint Joseph Hospital,433,38.03233973,-84.52329929
Shriners Hospital For Children,50,38.02270661,-84.47269852
Good Samaritan Hospital - West Islip,437,40.69388013,-73.29439462
Healthalliance Hospital - Broadway Campus,150,41.92665841,-73.99484207
Ellenville Regional Hospital,25,41.73262979,-74.37903498
Newark-Wayne Community Hospital,120,43.06049938,-77.10166991
St. John'S Riverside Hospital - Dobbs Ferry,12,41.01439225,-73.86191965
Phelps Memorial Hospital Center,238,41.10900706,-73.86308776
Twin Lakes Regional Medical Center,75,37.4725153,-86.28859309
Our Lady Of Bellefonte Hospital,190,38.50845432,-82.69261651
Passavant Area Hospital,108,39.74608499,-90.26048664
Brook Lane Health Services,65,39.6769953,-77.6105994
Garrard County Hospital,15,37.62202606,-84.58515725
Westchester Medical Center,652,41.08609075,-73.80495477
Jacobi Medical Center,457,40.85629836,-73.84751215
Montefiore Medical Center - Moses Division,779,40.88007926,-73.8798267
Frankfort Regional Medical Center,173,38.16066175,-84.9068937
North Central Bronx Hospital,213,40.8803656,-73.88105711
Meritus Medical Center,247,39.62219281,-77.68256295
Brookdale Hospital Medical Center,530,40.6552691,-73.91255653
Brooklyn Hospital Center,464,40.69057251,-73.97788376
Montefiore Westchester Square Medical Center,-999,40.84074311,-73.84851753
Kings County Hospital Center,639,40.65661638,-73.94469079
Coney Island Hospital,371,40.58541438,-73.96533243
Long Island College Hospital,506,40.69059527,-73.99787756
Nyu Lutheran Medical Center,396,40.64656399,-74.02091469
New York Methodist Hospital,591,40.6677617,-73.97899052
Nyu Hospital For Joint Diseases,225,40.73443169,-73.98299996
Elmhurst Hospital Center,551,40.74482736,-73.88607967
Jamaica Hospital Medical Center,408,40.70010365,-73.81611489
Hoopeston Community Memorial Hospital,99,40.45868989,-87.65973327
Presence United Samaritans Medctr-Logan,127,40.13783245,-87.64543324
The Medical Center At Bowling Green,337,36.99597151,-86.42975938
New York Hospital Queens,519,40.74677228,-73.82541638
Richmond University Medical Center - Main Campus,448,40.63590241,-74.1059378
Staten Island University Hospital - North,508,40.58498461,-74.08621989
Bellevue Hospital Center,912,40.7393201,-73.97538175
Glen Cove Hospital,247,40.8710014,-73.62238567
Ephraim Mcdowell Fort Logan Hospital,25,37.54279432,-84.65303656
Livingston Hospital And Healthcare Services,25,37.26305319,-88.22850246
Montefiore New Rochelle Hospital,223,40.91280606,-73.7877626
Mount Sinai Beth Israel Brooklyn,212,40.6188201,-73.94290124
Harlem Hospital Center,282,40.81426493,-73.93986126
Sbh Health System,461,40.85268901,-73.89136288
Ira Davenport Memorial Hospital Inc,35,42.3743292,-77.27890663
St. Mary'S Healthcare - Amsterdam Memorial Campus,10,42.95906517,-74.18712293
Morris Hospital & Healthcare Centers,89,41.3693259,-88.42675331
Swedish American Hospital,325,42.26567488,-89.07413954
Rockford Memorial Hospital,297,42.29842717,-89.09844135
The University Of Vermont Health Network - Champlain Valley Physicians Hospital,300,44.70044304,-73.46941987
Montefiore Medical Center-Wakefield Hospital,325,40.89369717,-73.86119119
Holy Cross Hospital,409,39.01472214,-77.03573523
Silver Cross Hospital  And Medical Centers,289,41.54468733,-87.98343597
Adventist Bolingbrook Hospital,148,41.68086496,-88.08465144
Fort Washington Hospital,37,38.72856337,-76.99270169
Mount Sinai St. Luke'S,495,40.80492254,-73.96159035
New York Presbyterian Hospital - Columbia Presbyterian Center,1007,40.84105288,-73.94068652
New York Presbyterian Hospital - New York Weill Cornell Center,862,40.76454994,-73.95433226
Nyulmc - Cobble Hill,-999,40.68987342,-73.99776571
Urmc Strong West,-999,43.22161178,-77.94457511
Winthrop-University Hospital,591,40.74069748,-73.6430084
Mary Imogene Bassett Hospital,180,42.69525514,-74.92295557
Va Medical Center - Bath,-999,42.34405241,-77.34750919
Va Medical Center - Canandaigua,-999,42.90123744,-77.26963606
James J. Peters Va Medical Center,-999,40.86734866,-73.90638209
Methodist Hospital,192,37.85497461,-87.58319902
Crossroads Community Hospital,41,38.31164516,-88.93688084
Copley Memorial Hospital,210,41.72900718,-88.27061598
Delnor Community Hospital,159,41.88661497,-88.34345036
Presence Mercy Medical Center,293,41.78580955,-88.32576904
Bluegrass Community Hospital,25,38.05476569,-84.72378834
Heart Of Texas Memorial Hospital,25,31.1176885,-99.34685361
Jackson County Hospital,25,28.96910475,-96.63588688
Schleicher County Medical Center,14,30.86300194,-100.6029941
Taylor Regional Hospital,90,37.36635176,-85.33810656
Cochran Memorial Hospital,18,33.71973751,-102.7575223
Western Maryland Regional Medical Center,371,39.64783067,-78.7332415
Anne Arundel Medical Center,380,38.98992672,-76.53461243
Kirby Medical Center,16,40.06044805,-88.5588217
Saint Francis Medical Center,631,40.70274682,-89.59196543
Illini Community Hospital,21,39.60744348,-90.8151327
Leconte Medical Center,79,35.85592321,-83.53521998
Blessing Hospital,335,39.93635888,-91.3994572
Methodist Medical Center Of Illinois,269,40.7003058,-89.59491684
Glenbrook Hospital,-999,42.09253849,-87.85272133
Northshore University Health System Skokie Hospital,234,42.05641606,-87.74070961
Rush Oak Park Hospital,114,41.87861801,-87.80335153
Adventist La Grange Memorial Hospital,187,41.79706055,-87.88639493
Loyola Gottlieb Memorial Hospital,255,41.91052978,-87.84281507
Christus Mother Frances Hospital - Winnsboro,25,32.94453832,-95.30727963
Yoakum Community Hospital,25,29.30695852,-97.12915909
Loretto Hospital,176,41.87212457,-87.76408865
The University Of Chicago Medical Center,577,41.78874685,-87.60433713
Golden Plains Community Hospital,25,35.65513819,-101.4091807
Thorek Memorial Hospital,134,41.95518902,-87.65162124
John H Stroger Jr Hospital,460,41.87233487,-87.67439846
Mercy Hospital And Medical Center,421,41.84688958,-87.6214916
Little Company Of Mary Hospital,288,41.721465,-87.69302888
Advocate Illinois Masonic Medical Center,330,41.93674085,-87.65137166
Methodist Hospital Of Chicago,189,41.97308677,-87.67074306
Advocate Christ Hospital & Medical Center,684,41.72169452,-87.73244225
Advocate Lutheran General Hospital,624,42.03880223,-87.84733438
Northwest Community Hospital,386,42.06829111,-87.99218163
